ID,Gender,Status,Children,Est Income,Car Owner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan
702,"M","M",2.000000,57360.800000,"Y",53.253333,10.360000,0.000000,57.250000,0.000000,"CC","FreeLocal","Standard",67.610000,2.000000
703,"M","M",1.000000,92414.700000,"Y",45.513333,29.430000,0.000000,10.620000,0.000000,"CC","FreeLocal","Standard",40.060000,4.000000
704,"M","M",1.000000,60102.700000,"N",42.140000,9.840000,0.000000,62.440000,1.000000,"CH","FreeLocal","Standard",72.290000,4.000000
706,"F","M",2.000000,17888.700000,"N",43.000000,29.410000,0.000000,332.460000,0.000000,"CC","Budget","Standard",361.880000,4.000000
707,"F","S",1.000000,12526.300000,"N",53.553333,11.720000,0.000000,28.860000,0.000000,"CC","FreeLocal","Intnl_discount",40.590000,1.000000
710,"F","S",2.000000,14578.800000,"Y",60.933333,11.910000,0.000000,95.100000,0.000000,"Auto","Budget","Standard",107.020000,1.000000
713,"M","M",0.000000,78572.200000,"Y",42.346667,21.810000,0.000000,29.280000,1.000000,"CC","FreeLocal","Standard",51.090000,3.000000
714,"M","M",1.000000,3933.740000,"N",17.860000,9.750000,0.000000,47.910000,0.000000,"CC","Budget","Intnl_discount",57.670000,2.000000
715,"F","M",2.000000,48238.800000,"N",34.706667,23.280000,0.000000,168.030000,0.000000,"CC","FreeLocal","Standard",191.320000,1.000000
717,"F","M",0.000000,28770.900000,"N",12.340000,27.990000,5.320000,16.270000,0.000000,"CH","FreeLocal","Standard",49.600000,3.000000
718,"F","M",2.000000,87578.200000,"Y",53.366667,0.290000,0.000000,22.150000,0.000000,"CC","Budget","Standard",22.440000,2.000000
719,"F","M",2.000000,86695.400000,"N",13.906667,25.940000,0.000000,32.090000,0.000000,"CC","FreeLocal","Standard",58.030000,2.000000
721,"F","S",2.000000,76791.200000,"N",47.000000,20.710000,0.000000,23.000000,0.000000,"CC","Budget","Intnl_discount",43.710000,1.000000
725,"F","S",0.000000,30763.800000,"Y",14.193333,21.320000,0.000000,35.850000,0.000000,"CC","Budget","Standard",57.170000,4.000000
726,"F","M",2.000000,3193.600000,"N",54.046667,4.190000,0.000000,114.620000,1.000000,"CH","Budget","Standard",118.820000,3.000000
730,"F","M",0.000000,83287.000000,"N",56.193333,29.640000,0.000000,90.180000,4.000000,"Auto","FreeLocal","Intnl_discount",119.820000,4.000000
731,"M","S",1.000000,2056.060000,"Y",18.940000,24.070000,6.980000,27.750000,0.000000,"Auto","Budget","Standard",58.800000,4.000000
732,"F","M",2.000000,7776.600000,"N",35.706667,25.870000,0.000000,68.330000,0.000000,"CC","FreeLocal","Standard",94.200000,3.000000
733,"M","M",1.000000,2067.820000,"N",47.853333,15.250000,0.000000,70.650000,0.000000,"CC","Budget","Intnl_discount",85.900000,2.000000
734,"M","S",0.000000,77000.000000,"N",63.353333,4.580000,7.660000,8.490000,0.000000,"CC","Budget","Standard",20.740000,3.000000
736,"F","M",2.000000,69343.300000,"N",42.166667,6.360000,0.000000,15.540000,0.000000,"CC","FreeLocal","Standard",21.910000,2.000000
737,"F","M",0.000000,83287.000000,"N",44.000000,0.570000,0.000000,23.890000,2.000000,"Auto","Budget","Standard",24.460000,2.000000
740,"F","M",0.000000,14932.500000,"N",46.000000,4.910000,0.000000,6.500000,0.000000,"CC","Budget","Intnl_discount",11.420000,2.000000
741,"F","S",0.000000,27498.100000,"N",52.646667,2.200000,0.000000,9.880000,0.000000,"CC","Budget","Intnl_discount",12.080000,4.000000
743,"F","M",2.000000,21419.900000,"N",59.833333,26.390000,0.000000,103.120000,0.000000,"CC","FreeLocal","Standard",129.510000,1.000000
744,"F","M",2.000000,30665.200000,"Y",22.880000,5.830000,8.320000,63.280000,0.000000,"Auto","FreeLocal","Standard",77.440000,4.000000
745,"F","M",1.000000,70000.000000,"Y",67.000000,6.080000,0.000000,30.950000,0.000000,"Auto","FreeLocal","Intnl_discount",37.040000,2.000000
746,"F","M",2.000000,50561.300000,"N",46.000000,16.600000,0.000000,113.310000,1.000000,"CH","Budget","Standard",129.910000,2.000000
748,"F","S",2.000000,23464.000000,"Y",61.000000,22.430000,0.000000,41.710000,0.000000,"CC","Budget","Intnl_discount",64.140000,3.000000
749,"F","M",2.000000,194.570000,"N",47.000000,28.260000,0.000000,38.950000,0.000000,"CC","FreeLocal","Standard",67.210000,2.000000
750,"F","M",1.000000,98680.400000,"Y",46.000000,17.580000,0.000000,8.850000,0.000000,"CH","FreeLocal","Intnl_discount",26.440000,4.000000
751,"M","M",0.000000,65619.700000,"Y",52.646667,13.560000,0.000000,144.660000,0.000000,"CC","Budget","Standard",158.220000,2.000000
752,"F","M",1.000000,95620.300000,"Y",47.000000,10.910000,0.000000,93.610000,0.000000,"CC","Budget","Standard",104.530000,4.000000
753,"F","S",0.000000,85275.000000,"N",62.000000,22.480000,0.000000,151.610000,0.000000,"Auto","FreeLocal","Intnl_discount",174.090000,1.000000
754,"F","M",1.000000,66921.400000,"Y",46.000000,15.700000,0.000000,8.970000,0.000000,"CC","FreeLocal","Intnl_discount",24.670000,1.000000
755,"F","M",1.000000,98453.600000,"Y",70.000000,13.720000,0.000000,11.650000,0.000000,"Auto","FreeLocal","Standard",25.380000,4.000000
756,"F","M",2.000000,94026.800000,"Y",27.746667,25.000000,0.000000,10.620000,0.000000,"CC","FreeLocal","Intnl_discount",35.630000,2.000000
758,"F","S",2.000000,57420.000000,"Y",55.000000,25.180000,0.000000,252.530000,1.000000,"Auto","Budget","Standard",277.720000,4.000000
759,"M","M",0.000000,66666.000000,"N",45.486667,3.930000,3.730000,26.690000,1.000000,"CC","FreeLocal","Standard",34.350000,1.000000
761,"M","M",2.000000,47639.100000,"N",41.000000,17.480000,0.000000,39.620000,0.000000,"CC","Budget","Intnl_discount",57.110000,4.000000
762,"F","M",2.000000,63234.500000,"Y",52.360000,0.000000,0.000000,1.160000,0.000000,"CH","FreeLocal","Intnl_discount",1.160000,4.000000
766,"F","M",2.000000,18296.400000,"Y",42.626667,0.080000,0.000000,10.390000,0.000000,"CC","FreeLocal","Standard",10.470000,4.000000
767,"F","S",0.000000,39461.000000,"N",22.226667,22.870000,0.280000,103.520000,1.000000,"CC","FreeLocal","Standard",126.680000,1.000000
769,"F","S",1.000000,70000.000000,"N",56.193333,22.820000,0.000000,63.290000,0.000000,"Auto","FreeLocal","Standard",86.120000,1.000000
771,"M","M",1.000000,47371.000000,"Y",54.960000,4.980000,7.690000,258.290000,0.000000,"CC","Budget","Intnl_discount",270.970000,4.000000
772,"F","M",2.000000,52957.000000,"Y",39.746667,25.790000,0.000000,125.520000,2.000000,"CH","FreeLocal","Standard",151.320000,4.000000
773,"F","S",2.000000,86747.100000,"N",64.853333,20.150000,0.000000,37.240000,0.000000,"Auto","Budget","Standard",57.400000,4.000000
775,"F","M",1.000000,87404.600000,"N",63.186667,21.630000,0.000000,139.200000,0.000000,"Auto","Budget","Standard",160.840000,2.000000
777,"F","M",2.000000,85394.000000,"Y",20.160000,19.280000,2.020000,14.380000,1.000000,"Auto","Budget","Intnl_discount",35.690000,2.000000
778,"F","S",0.000000,2121.360000,"N",39.786667,2.020000,0.000000,36.780000,1.000000,"CC","FreeLocal","Standard",38.800000,3.000000
779,"F","M",2.000000,63566.100000,"Y",56.300000,7.940000,0.000000,65.090000,0.000000,"CH","Budget","Intnl_discount",73.030000,4.000000
782,"F","S",0.000000,89813.600000,"N",12.846667,14.940000,1.960000,149.260000,0.000000,"CC","FreeLocal","Intnl_discount",166.180000,4.000000
784,"F","M",2.000000,82644.200000,"Y",33.493333,21.970000,0.000000,19.880000,0.000000,"CC","FreeLocal","Intnl_discount",41.850000,2.000000
785,"F","S",1.000000,27783.600000,"N",14.040000,4.970000,6.530000,18.070000,0.000000,"CC","FreeLocal","Standard",29.580000,2.000000
788,"F","M",2.000000,60485.500000,"N",41.666667,11.700000,0.000000,28.700000,0.000000,"Auto","Budget","Intnl_discount",40.410000,3.000000
791,"F","M",2.000000,809.430000,"Y",31.913333,0.000000,0.000000,2.890000,0.000000,"CH","FreeLocal","Intnl_discount",2.890000,4.000000
792,"M","S",1.000000,76529.800000,"N",58.280000,18.460000,5.360000,20.050000,0.000000,"CC","Budget","Standard",43.890000,4.000000
793,"F","M",2.000000,34577.700000,"N",63.253333,29.180000,0.000000,116.570000,3.000000,"CH","Budget","Standard",145.750000,4.000000
795,"F","M",0.000000,66666.000000,"N",67.000000,27.560000,0.000000,45.460000,0.000000,"Auto","Budget","Standard",73.020000,1.000000
796,"F","S",2.000000,19008.400000,"Y",52.166667,10.540000,0.000000,137.190000,0.000000,"CC","FreeLocal","Standard",147.740000,4.000000
797,"F","M",0.000000,98056.300000,"N",55.966667,23.700000,0.000000,126.960000,0.000000,"Auto","FreeLocal","Standard",150.670000,1.000000
798,"M","M",0.000000,80000.000000,"Y",53.213333,0.000000,0.000000,2.210000,0.000000,"CH","Budget","Standard",2.210000,1.000000
800,"M","M",0.000000,78894.200000,"N",52.740000,2.000000,1.410000,43.230000,0.000000,"CH","Budget","Intnl_discount",46.650000,3.000000
801,"M","S",1.000000,16432.100000,"Y",20.920000,20.410000,8.890000,80.470000,0.000000,"CH","Budget","Intnl_discount",109.780000,4.000000
802,"M","S",1.000000,62797.900000,"N",32.000000,8.320000,4.280000,55.480000,0.000000,"CH","Budget","Intnl_discount",68.090000,2.000000
803,"M","S",1.000000,71329.900000,"Y",42.233333,14.270000,3.550000,45.920000,0.000000,"CC","Budget","Standard",63.750000,3.000000
807,"F","S",0.000000,20913.600000,"N",53.013333,22.990000,7.160000,65.770000,0.000000,"CC","FreeLocal","Standard",95.930000,1.000000
810,"F","S",1.000000,540.400000,"Y",39.213333,12.340000,0.000000,7.750000,0.000000,"Auto","Budget","Intnl_discount",20.100000,3.000000
814,"M","M",2.000000,67339.800000,"N",17.006667,27.830000,5.190000,48.690000,0.000000,"CC","FreeLocal","Intnl_discount",81.720000,3.000000
816,"M","M",1.000000,75799.900000,"N",46.380000,22.240000,7.020000,64.800000,0.000000,"CC","FreeLocal","Intnl_discount",94.060000,2.000000
817,"F","S",2.000000,15688.500000,"N",53.060000,14.390000,0.000000,8.030000,0.000000,"CC","Budget","Standard",22.420000,3.000000
818,"F","S",0.000000,43382.300000,"N",16.073333,29.670000,8.760000,99.940000,0.000000,"CH","FreeLocal","Standard",138.370000,3.000000
820,"F","S",0.000000,5185.310000,"N",62.053333,16.390000,5.990000,30.510000,0.000000,"CC","FreeLocal","Intnl_discount",52.900000,4.000000
821,"F","D",1.000000,13011.400000,"N",16.060000,26.010000,0.000000,108.440000,0.000000,"CC","Budget","Standard",134.450000,3.000000
822,"F","S",0.000000,35000.000000,"N",22.433333,22.960000,8.280000,75.270000,0.000000,"CH","Budget","Intnl_discount",106.530000,4.000000
824,"F","M",2.000000,80087.700000,"N",41.920000,8.740000,0.000000,22.820000,0.000000,"CC","FreeLocal","Standard",31.560000,3.000000
825,"F","M",2.000000,59691.300000,"N",38.040000,21.940000,0.000000,256.700000,0.000000,"CC","Budget","Standard",278.650000,1.000000
827,"F","S",2.000000,11251.100000,"Y",52.000000,28.420000,0.000000,113.480000,0.000000,"CC","FreeLocal","Standard",141.910000,4.000000
829,"M","M",1.000000,70908.700000,"N",49.620000,7.700000,4.550000,43.200000,0.000000,"CC","FreeLocal","Standard",55.470000,1.000000
830,"M","S",0.000000,94928.300000,"N",40.180000,14.420000,5.610000,73.740000,0.000000,"CC","FreeLocal","Standard",93.780000,1.000000
832,"F","M",2.000000,50622.300000,"N",40.460000,20.450000,2.070000,90.190000,0.000000,"Auto","FreeLocal","Standard",112.720000,3.000000
834,"M","M",0.000000,100020.000000,"Y",52.266667,16.200000,4.270000,18.840000,0.000000,"CC","FreeLocal","Intnl_discount",39.320000,4.000000
838,"M","M",0.000000,65000.000000,"Y",52.266667,29.550000,0.000000,62.810000,0.000000,"CH","Budget","Standard",92.370000,1.000000
840,"F","S",2.000000,93559.100000,"N",57.620000,1.520000,0.000000,29.900000,0.000000,"CC","Budget","Standard",31.420000,4.000000
841,"F","M",1.000000,56722.800000,"N",60.593333,17.370000,6.210000,51.170000,0.000000,"CC","FreeLocal","Standard",74.770000,4.000000
843,"M","M",1.000000,120000.000000,"N",53.213333,0.000000,0.000000,3.220000,0.000000,"CC","Budget","Intnl_discount",3.220000,1.000000
844,"F","S",2.000000,3416.620000,"Y",22.760000,18.970000,0.000000,104.730000,0.000000,"CC","Budget","Standard",123.700000,1.000000
845,"F","M",0.000000,78000.000000,"Y",55.633333,0.170000,0.000000,10.220000,0.000000,"Auto","Budget","Standard",10.390000,3.000000
846,"M","M",0.000000,73400.000000,"Y",53.213333,15.270000,0.000000,25.620000,0.000000,"CC","FreeLocal","Standard",40.900000,2.000000
847,"F","M",2.000000,8032.160000,"N",45.666667,29.680000,0.000000,59.080000,0.000000,"CC","FreeLocal","Standard",88.770000,3.000000
848,"F","D",1.000000,93454.300000,"Y",48.533333,18.940000,0.000000,25.180000,0.000000,"Auto","FreeLocal","Standard",44.130000,2.000000
849,"M","M",0.000000,5745.000000,"Y",15.380000,26.400000,0.000000,17.710000,0.000000,"CC","FreeLocal","Standard",44.110000,1.000000
850,"F","S",0.000000,77000.000000,"N",58.560000,0.410000,7.350000,208.190000,0.000000,"Auto","Budget","Standard",215.960000,2.000000
851,"F","S",0.000000,92564.100000,"Y",49.133333,23.170000,0.000000,51.680000,0.000000,"Auto","FreeLocal","Standard",74.860000,3.000000
853,"M","S",0.000000,68000.000000,"Y",49.000000,4.910000,3.140000,82.190000,0.000000,"CH","Budget","Intnl_discount",90.250000,3.000000
855,"F","M",2.000000,48322.500000,"Y",49.333333,6.690000,0.000000,43.600000,0.000000,"CC","FreeLocal","Standard",50.290000,2.000000
857,"M","S",2.000000,78373.500000,"N",35.346667,6.970000,8.910000,184.020000,0.000000,"Auto","Budget","Standard",199.910000,2.000000
858,"F","M",2.000000,81913.800000,"Y",49.660000,6.700000,0.000000,46.330000,0.000000,"CC","FreeLocal","Standard",53.030000,3.000000
861,"F","S",0.000000,919.930000,"N",38.260000,27.280000,0.000000,93.420000,0.000000,"CH","Budget","Standard",120.710000,4.000000
862,"F","M",2.000000,69486.800000,"N",30.946667,7.720000,0.000000,9.390000,1.000000,"CC","Budget","Standard",17.110000,3.000000
863,"F","M",2.000000,24482.800000,"N",33.533333,0.000000,0.000000,2.000000,0.000000,"CH","Budget","Intnl_discount",2.000000,4.000000
865,"F","M",0.000000,14573.600000,"N",64.606667,26.610000,0.000000,236.970000,0.000000,"CC","Budget","Standard",263.580000,4.000000
866,"F","M",2.000000,92103.800000,"N",52.153333,7.420000,0.000000,7.430000,0.000000,"CC","Budget","Standard",14.860000,4.000000
867,"F","S",2.000000,8392.140000,"Y",36.680000,25.030000,7.330000,54.800000,0.000000,"CH","Budget","Intnl_discount",87.160000,1.000000
868,"F","S",0.000000,17138.200000,"N",63.786667,20.010000,0.000000,84.670000,0.000000,"CC","FreeLocal","Intnl_discount",104.690000,2.000000
870,"F","M",2.000000,47010.100000,"N",57.406667,2.540000,0.000000,164.760000,0.000000,"CC","Budget","Intnl_discount",167.310000,2.000000
872,"F","S",0.000000,67239.400000,"N",44.433333,12.890000,0.000000,53.810000,0.000000,"Auto","FreeLocal","Intnl_discount",66.700000,1.000000
873,"M","M",1.000000,69406.700000,"Y",38.000000,6.900000,7.210000,128.100000,1.000000,"CC","FreeLocal","Standard",142.230000,2.000000
875,"F","M",2.000000,83259.300000,"N",50.880000,0.000000,0.000000,4.460000,0.000000,"CC","Budget","Standard",4.460000,1.000000
878,"M","M",1.000000,20818.500000,"N",12.680000,9.130000,6.290000,47.850000,0.000000,"Auto","FreeLocal","Standard",63.280000,2.000000
882,"F","M",2.000000,2185.600000,"N",52.513333,7.120000,0.000000,20.950000,1.000000,"CH","Budget","Standard",28.070000,1.000000
884,"M","M",1.000000,76511.300000,"N",62.080000,21.680000,3.460000,17.370000,0.000000,"CC","FreeLocal","Standard",42.520000,2.000000
886,"F","M",1.000000,34555.000000,"N",23.000000,25.770000,0.000000,8.840000,0.000000,"CH","FreeLocal","Standard",34.610000,4.000000
887,"F","M",2.000000,11234.700000,"Y",49.046667,0.690000,0.000000,112.720000,0.000000,"CC","Budget","Standard",113.420000,2.000000
889,"F","M",2.000000,36660.900000,"Y",39.960000,0.000000,0.000000,3.360000,1.000000,"CH","Budget","Intnl_discount",3.360000,3.000000
891,"F","M",2.000000,68462.800000,"N",34.400000,24.390000,5.930000,60.510000,0.000000,"CC","FreeLocal","Standard",90.840000,1.000000
894,"F","M",2.000000,72841.300000,"N",47.020000,10.360000,0.000000,72.160000,0.000000,"CC","Budget","Standard",82.530000,2.000000
895,"F","M",2.000000,63670.800000,"Y",46.146667,27.390000,0.000000,51.470000,0.000000,"Auto","FreeLocal","Standard",78.870000,3.000000
896,"M","S",0.000000,80000.000000,"N",41.000000,29.730000,5.240000,35.730000,0.000000,"CC","Budget","Standard",70.700000,3.000000
897,"F","S",1.000000,83287.000000,"Y",47.000000,20.440000,0.000000,100.080000,0.000000,"Auto","Budget","Standard",120.530000,3.000000
898,"M","M",0.000000,12387.600000,"N",56.173333,2.000000,0.000000,65.930000,0.000000,"Auto","FreeLocal","Standard",93.850000,2.000000
900,"F","M",1.000000,82931.300000,"N",64.640000,19.240000,0.000000,118.000000,0.000000,"Auto","FreeLocal","Standard",137.250000,1.000000
901,"F","M",2.000000,57483.900000,"N",44.026667,17.010000,0.000000,27.290000,0.000000,"CH","Budget","Standard",44.300000,3.000000
903,"F","S",2.000000,21274.000000,"N",45.526667,10.870000,0.000000,32.430000,0.000000,"Auto","FreeLocal","Standard",43.310000,4.000000
904,"F","M",2.000000,28267.000000,"N",30.093333,21.870000,0.000000,192.530000,0.000000,"CC","FreeLocal","Standard",214.410000,2.000000
906,"F","M",2.000000,36725.100000,"N",55.793333,8.650000,9.220000,77.000000,0.000000,"CH","Budget","Standard",94.880000,3.000000
910,"M","S",1.000000,94188.300000,"N",57.546667,20.860000,0.860000,19.780000,0.000000,"CC","Budget","Standard",41.510000,4.000000
913,"F","M",2.000000,91861.000000,"Y",41.980000,15.320000,0.000000,6.740000,0.000000,"CC","Budget","Standard",22.060000,2.000000
916,"F","S",1.000000,12374.900000,"Y",33.493333,17.490000,0.000000,106.100000,0.000000,"Auto","FreeLocal","Standard",123.590000,1.000000
917,"F","M",2.000000,69133.900000,"Y",26.833333,8.580000,0.000000,37.730000,0.000000,"CH","FreeLocal","Standard",46.320000,1.000000
919,"F","M",2.000000,84948.000000,"Y",29.446667,11.140000,0.000000,12.580000,0.000000,"CH","FreeLocal","Intnl_discount",23.730000,3.000000
920,"F","M",2.000000,30998.800000,"N",40.960000,2.400000,0.000000,50.500000,0.000000,"Auto","Budget","Standard",52.910000,3.000000
926,"M","D",1.000000,21416.500000,"N",35.653333,9.900000,9.170000,8.530000,0.000000,"CC","FreeLocal","Intnl_discount",27.610000,2.000000
930,"M","S",1.000000,78554.200000,"N",16.700000,5.590000,7.260000,23.030000,0.000000,"Auto","Budget","Standard",35.880000,2.000000
931,"M","S",1.000000,3960.500000,"N",14.693333,29.780000,0.000000,66.350000,0.000000,"Auto","FreeLocal","Standard",96.130000,2.000000
933,"M","M",0.000000,60101.100000,"Y",63.766667,27.700000,6.110000,124.140000,2.000000,"CH","FreeLocal","Standard",157.960000,2.000000
934,"F","M",2.000000,38215.900000,"N",30.886667,0.000000,0.000000,0.970000,0.000000,"Auto","Budget","Standard",0.970000,4.000000
935,"F","M",1.000000,13829.400000,"N",20.000000,29.000000,0.000000,160.420000,0.000000,"CC","FreeLocal","Standard",176.610000,1.000000
936,"F","M",2.000000,49745.300000,"N",47.966667,2.840000,0.000000,24.440000,0.000000,"CH","Budget","Intnl_discount",27.280000,2.000000
938,"F","M",2.000000,88427.000000,"N",13.860000,22.460000,4.160000,43.340000,0.000000,"CC","Budget","Standard",69.970000,2.000000
939,"F","M",2.000000,98003.700000,"Y",26.273333,1.030000,0.000000,83.390000,0.000000,"CC","FreeLocal","Intnl_discount",84.420000,3.000000
940,"M","S",0.000000,89142.700000,"N",53.693333,3.760000,8.130000,5.010000,0.000000,"CC","Budget","Intnl_discount",16.910000,4.000000
941,"F","S",0.000000,74530.800000,"N",63.086667,20.890000,0.490000,106.500000,0.000000,"Auto","FreeLocal","Intnl_discount",127.890000,3.000000
943,"F","S",0.000000,40120.000000,"N",22.000000,30.000000,0.000000,262.910000,0.000000,"CC","Budget","Standard",265.780000,3.000000
948,"F","M",2.000000,76289.200000,"N",48.206667,22.200000,0.000000,82.430000,0.000000,"CC","Budget","Intnl_discount",104.630000,3.000000
950,"M","M",1.000000,66931.900000,"N",63.933333,11.720000,0.390000,5.350000,0.000000,"CC","Budget","Standard",17.460000,3.000000
951,"F","D",0.000000,40120.000000,"Y",21.000000,40.000000,0.000000,99.730000,0.000000,"CC","FreeLocal","Standard",108.300000,2.000000
952,"F","M",1.000000,40120.000000,"N",22.000000,26.000000,0.000000,26.780000,0.000000,"Auto","FreeLocal","Intnl_discount",48.080000,4.000000
953,"F","S",0.000000,40120.000000,"N",24.000000,27.000000,0.000000,154.770000,0.000000,"CC","Budget","Intnl_discount",168.280000,3.000000
954,"F","S",0.000000,40120.000000,"N",24.000000,26.000000,0.000000,61.440000,0.000000,"CC","Budget","Standard",65.790000,2.000000
955,"F","S",2.000000,42000.000000,"N",23.000000,33.000000,0.000000,35.730000,0.000000,"Auto","Budget","Standard",41.780000,4.000000
956,"F","S",0.000000,40120.000000,"N",20.000000,33.000000,0.000000,9.510000,0.000000,"Auto","Budget","Intnl_discount",23.520000,4.000000
957,"F","S",2.000000,40120.000000,"N",22.000000,37.000000,2.220000,38.180000,0.000000,"CC","FreeLocal","Standard",62.950000,2.000000
958,"F","S",1.000000,40120.000000,"N",21.000000,28.450000,0.000000,106.300000,0.000000,"CC","Budget","Standard",134.750000,1.000000
962,"F","M",2.000000,90271.600000,"N",44.926667,13.960000,0.000000,96.430000,0.000000,"CC","FreeLocal","Standard",110.400000,1.000000
967,"F","M",2.000000,64816.600000,"Y",31.126667,21.000000,0.000000,6.870000,0.000000,"CC","Budget","Standard",27.870000,4.000000
968,"F","M",2.000000,98217.100000,"N",44.980000,29.490000,0.000000,13.240000,0.000000,"CC","FreeLocal","Standard",42.740000,4.000000
970,"F","S",1.000000,2929.130000,"N",53.506667,14.000000,0.000000,88.230000,0.000000,"CH","Budget","Intnl_discount",102.230000,1.000000
972,"F","M",2.000000,41876.600000,"Y",44.093333,6.780000,0.000000,132.650000,0.000000,"CC","FreeLocal","Standard",139.440000,4.000000
973,"M","M",0.000000,96223.400000,"Y",64.760000,11.810000,0.630000,5.730000,0.000000,"CC","FreeLocal","Standard",18.180000,3.000000
974,"F","S",0.000000,15989.300000,"N",61.693333,3.670000,0.000000,25.490000,1.000000,"CC","Budget","Intnl_discount",29.170000,3.000000
975,"M","M",0.000000,69168.400000,"Y",62.426667,14.160000,6.010000,214.730000,0.000000,"CC","Budget","Standard",234.910000,3.000000
976,"M","M",1.000000,92148.500000,"Y",38.000000,2.000000,0.000000,100.900000,0.000000,"CC","Budget","Intnl_discount",113.680000,2.000000
977,"M","M",0.000000,96681.000000,"Y",19.760000,2.000000,7.660000,40.920000,0.000000,"CC","Budget","Standard",73.760000,2.000000
978,"M","S",0.000000,62705.900000,"Y",39.000000,2.000000,0.000000,6.810000,0.000000,"CC","FreeLocal","Intnl_discount",33.440000,2.000000
979,"M","S",0.000000,80221.200000,"N",29.026667,2.000000,0.000000,49.560000,0.000000,"Auto","FreeLocal","Standard",50.480000,2.000000
980,"M","S",0.000000,84479.200000,"N",28.000000,2.000000,0.000000,43.010000,0.000000,"CC","FreeLocal","Standard",56.230000,2.000000
981,"F","M",2.000000,64977.400000,"N",38.193333,28.110000,0.000000,17.660000,0.000000,"CC","FreeLocal","Standard",45.770000,3.000000
982,"F","M",0.000000,77994.000000,"N",50.553333,12.400000,0.000000,89.620000,0.000000,"CH","FreeLocal","Standard",102.020000,1.000000
983,"M","M",2.000000,90103.700000,"N",34.946667,12.230000,8.870000,45.340000,0.000000,"CC","Budget","Intnl_discount",66.450000,4.000000
984,"F","M",0.000000,59008.400000,"Y",30.180000,12.860000,0.000000,18.730000,0.000000,"CC","Budget","Standard",31.590000,1.000000
985,"M","M",2.000000,5265.350000,"N",52.873333,2.330000,5.300000,23.460000,0.000000,"Auto","Budget","Intnl_discount",31.100000,3.000000
986,"M","S",1.000000,84978.100000,"N",21.640000,5.030000,7.680000,76.070000,0.000000,"CH","FreeLocal","Intnl_discount",88.790000,2.000000
987,"F","M",2.000000,36647.900000,"N",49.986667,21.410000,0.000000,85.960000,0.000000,"CC","Budget","Intnl_discount",107.380000,4.000000
988,"F","S",0.000000,64319.200000,"N",41.226667,3.010000,0.000000,37.150000,0.000000,"CH","Budget","Intnl_discount",40.160000,1.000000
989,"F","S",1.000000,73338.000000,"N",48.246667,20.920000,0.000000,9.010000,0.000000,"Auto","Budget","Intnl_discount",29.930000,2.000000
990,"F","S",0.000000,433.740000,"N",60.746667,3.300000,0.000000,40.910000,0.000000,"CC","FreeLocal","Standard",44.220000,2.000000
991,"F","M",2.000000,16962.200000,"N",45.360000,18.600000,0.000000,8.960000,0.000000,"CC","Budget","Standard",27.570000,2.000000
993,"M","M",2.000000,10708.300000,"N",26.026667,20.830000,4.850000,117.260000,0.000000,"CH","Budget","Intnl_discount",142.950000,1.000000
996,"F","M",0.000000,2031.610000,"N",20.300000,21.640000,0.000000,87.400000,0.000000,"CC","Budget","Standard",109.040000,1.000000
1000,"F","S",2.000000,16938.500000,"N",52.000000,13.350000,0.000000,8.760000,0.000000,"CH","FreeLocal","Standard",22.110000,3.000000
1003,"F","M",0.000000,55221.000000,"N",43.000000,0.490000,0.000000,15.200000,0.000000,"CC","FreeLocal","Standard",15.690000,1.000000
1004,"F","M",1.000000,8073.110000,"N",46.000000,28.700000,0.000000,60.350000,0.000000,"Auto","FreeLocal","Standard",89.050000,4.000000
1005,"M","M",0.000000,95448.600000,"Y",53.680000,24.240000,0.000000,5.210000,0.000000,"CH","Budget","Standard",29.460000,4.000000
1006,"M","S",1.000000,24141.500000,"Y",17.006667,28.820000,0.000000,97.050000,0.000000,"CC","FreeLocal","Standard",125.870000,1.000000
1007,"M","S",2.000000,63152.600000,"Y",63.173333,29.930000,0.000000,40.070000,0.000000,"CC","Budget","Intnl_discount",70.010000,1.000000
1008,"M","S",1.000000,31952.000000,"N",34.266667,0.000000,0.000000,4.870000,2.000000,"CC","Budget","Standard",4.870000,2.000000
1009,"M","S",2.000000,72084.700000,"N",55.640000,29.110000,0.000000,9.020000,0.000000,"CC","Budget","Intnl_discount",38.130000,2.000000
1010,"F","S",0.000000,42760.500000,"N",47.000000,13.470000,0.000000,40.230000,0.000000,"CC","Budget","Standard",53.700000,4.000000
1011,"F","S",1.000000,49072.000000,"N",48.000000,23.500000,0.000000,10.740000,0.000000,"Auto","Budget","Intnl_discount",34.250000,3.000000
1012,"F","M",0.000000,27371.800000,"Y",52.646667,16.140000,0.000000,126.550000,0.000000,"CC","FreeLocal","Standard",142.700000,3.000000
1016,"M","M",1.000000,71472.900000,"N",41.913333,16.020000,0.000000,114.200000,0.000000,"CH","Budget","Standard",130.220000,1.000000
1017,"F","M",0.000000,95405.700000,"N",48.000000,7.740000,0.000000,6.210000,0.000000,"CC","Budget","Standard",13.960000,3.000000
1018,"F","S",0.000000,95786.800000,"Y",52.646667,21.330000,0.000000,87.460000,0.000000,"CC","Budget","Standard",108.790000,1.000000
1020,"M","S",0.000000,90321.600000,"N",55.113333,0.870000,0.000000,11.520000,0.000000,"CC","FreeLocal","Intnl_discount",12.390000,3.000000
